layer_id,value_text,occurrences,layer_has_ontology
"RELATIONSHIPS","Operator interacting with medical device","1","true"
"RELATIONSHIPS","Operator interacting with the machine","1","true"
"RELATIONSHIPS","Operator interacts directly with subject","1","true"
"RELATIONSHIPS","Operator interacts physically with a recipient","1","true"
"RELATIONSHIPS","Operator interacts with reclining subject","1","true"
"RELATIONSHIPS","Operator is attending to the reclining person","1","true"
"RELATIONSHIPS","Operator performing hands-on application to reclined client","1","true"
"RELATIONSHIPS","Operator positioned over reclining second person","1","true"
"RELATIONSHIPS","Operator positioned over seated individual receiving contact","1","true"
"RELATIONSHIPS","Operator uses device on another person","1","true"
"RELATIONSHIPS","Operator using device on another person's skin","1","true"
"RELATIONSHIPS","Operator-held device applied to the subject's face","1","true"
"RELATIONSHIPS","Operator-patient interaction over the tattooed limb","1","true"
"RELATIONSHIPS","Operator-patient/client interaction","1","true"
"RELATIONSHIPS","Operator's gloved hands interacting directly with recipient's skin","1","true"
"RELATIONSHIPS","Operator's gloved hands interacting with patient's skin","1","true"
"RELATIONSHIPS","Operator's hand directly interacts with subject's scalp using device","1","true"
"RELATIONSHIPS","Operator's hand interacting directly with patient's face","1","true"
"RELATIONSHIPS","Operator's hand interacting directly with the scalp site","1","true"
"RELATIONSHIPS","Operator's hand interacting with recipient's skin","1","true"
"RELATIONSHIPS","Operator's hands in direct contact with reclining person's face","1","true"
"RELATIONSHIPS","Operator's hands interacting directly with subject's face","1","true"
"RELATIONSHIPS","Operator's hands interacting with patient's arm","1","true"
"RELATIONSHIPS","Operator's hands interacting with patient's skin","1","true"
"RELATIONSHIPS","Operator's hands positioned directly over reclining person's face","1","true"
"RELATIONSHIPS","Person interacting directly with device","1","true"
"RELATIONSHIPS","Person interacting with device controls and handpiece","1","true"
"RELATIONSHIPS","Person interacting with medical device","1","true"
"RELATIONSHIPS","Person operating the Sylfirm X device","1","true"
"RELATIONSHIPS","Person positioned beside and operating the device","1","true"
"RELATIONSHIPS","Physical contact between hand and reclining person","1","true"
"RELATIONSHIPS","Physical contact between hands and the tattooed arm","1","true"
"RELATIONSHIPS","Practitioner actively attending to seated client in a care setting","1","true"
"RELATIONSHIPS","Practitioner actively engaged with patient in a clinical setting","1","true"
"RELATIONSHIPS","Practitioner actively engages with reclining patient","1","true"
"RELATIONSHIPS","Practitioner actively treating reclining patient; observer watching","1","true"
"RELATIONSHIPS","Practitioner administering care to patient","1","true"
"RELATIONSHIPS","Practitioner administering care to reclined patient","1","true"
"RELATIONSHIPS","Practitioner administering care to reclining patient","1","true"
"RELATIONSHIPS","Practitioner administering to reclining patient","1","true"
"RELATIONSHIPS","Practitioner and assistant working together on patient","1","true"
"RELATIONSHIPS","Practitioner applying device directly to patient's face","1","true"
"RELATIONSHIPS","Practitioner applying device directly to patient's skin","1","true"
"RELATIONSHIPS","Practitioner applying device directly to subject's face","1","true"
"RELATIONSHIPS","Practitioner applying device to reclined person","1","true"
"RELATIONSHIPS","Practitioner attending directly to patient","1","true"
"RELATIONSHIPS","Practitioner attending directly to reclined patient","1","true"
"RELATIONSHIPS","Practitioner attending to a reclined client","1","true"
"RELATIONSHIPS","Practitioner attending to a reclined recipient","1","true"
"RELATIONSHIPS","Practitioner attending to a reclining client or patient","1","true"
"RELATIONSHIPS","Practitioner attending to patient with staff nearby","1","true"
"RELATIONSHIPS","Practitioner attending to reclined client","1","true"
"RELATIONSHIPS","Practitioner attending to reclined individual","1","true"
"RELATIONSHIPS","Practitioner attending to reclined person","1","true"
"RELATIONSHIPS","Practitioner attending to reclining patient","1","true"
"RELATIONSHIPS","Practitioner attending to seated person's head","1","true"
"RELATIONSHIPS","Practitioner attends to a client","1","true"
"RELATIONSHIPS","Practitioner attends to recipient","1","true"
"RELATIONSHIPS","Practitioner attends to reclined patient; colleague observes","1","true"
"RELATIONSHIPS","Practitioner attends to reclining person","1","true"
"RELATIONSHIPS","Practitioner directly attending to reclining patient","1","true"
"RELATIONSHIPS","Practitioner directly interacting with client","1","true"
"RELATIONSHIPS","Practitioner engaged in direct hands-on contact with patient","1","true"
"RELATIONSHIPS","Practitioner hand and device interacting with patient's face","1","true"
"RELATIONSHIPS","Practitioner hand applying device to patient's face","1","true"
"RELATIONSHIPS","Practitioner hand applying instrument to patient's face","1","true"
"RELATIONSHIPS","Practitioner hand engaging patient's face","1","true"
"RELATIONSHIPS","Practitioner hand engaging with patient's face","1","true"
"RELATIONSHIPS","Practitioner hand engaging with reclining person's face","1","true"
"RELATIONSHIPS","Practitioner hand in direct proximity/contact with patient's face","1","true"
"RELATIONSHIPS","Practitioner hand interacting directly with patient's skin","1","true"
"RELATIONSHIPS","Practitioner hand interacting directly with reclining person's face","1","true"
"RELATIONSHIPS","Practitioner hand interacting with patient","1","true"
"RELATIONSHIPS","Practitioner hand interacting with patient's face using instrument","1","true"
"RELATIONSHIPS","Practitioner hand interacting with patient's facial skin","1","true"
"RELATIONSHIPS","Practitioner hand interacting with reclined subject","1","true"
"RELATIONSHIPS","Practitioner hand interacts with patient's arm via device","1","true"
"RELATIONSHIPS","Practitioner hand positioned over patient's face","1","true"
"RELATIONSHIPS","Practitioner hands engaging patient's skin","1","true"
"RELATIONSHIPS","Practitioner hands in direct contact with patient's face","1","true"
"RELATIONSHIPS","Practitioner hands interacting directly with patient's face/neck","1","true"
"RELATIONSHIPS","Practitioner hands interacting directly with patient's scalp","1","true"
"RELATIONSHIPS","Practitioner hands interacting directly with patient's skin/eye","1","true"
"RELATIONSHIPS","Practitioner hands interacting directly with reclining person's face","1","true"
"RELATIONSHIPS","Practitioner hands interacting directly with the reclined person's face","1","true"
"RELATIONSHIPS","Practitioner hands interacting with patient","1","true"
"RELATIONSHIPS","Practitioner hands interacting with patient's forehead","1","true"
"RELATIONSHIPS","Practitioner hands interacting with patient's skin","1","true"
"RELATIONSHIPS","Practitioner hands interacting with patient's skin via device","1","true"
"RELATIONSHIPS","Practitioner hands interacting with reclined subject","1","true"
"RELATIONSHIPS","Practitioner hands interacting with reclining patient","1","true"
"RELATIONSHIPS","Practitioner hands interacting with reclining person's face","1","true"
"RELATIONSHIPS","Practitioner hands positioned around patient's skin","1","true"
"RELATIONSHIPS","Practitioner hands positioned directly on/near subject's face","1","true"
"RELATIONSHIPS","Practitioner hands positioned directly over seated person's head","1","true"
"RELATIONSHIPS","Practitioner hands positioned on patient","1","true"
"RELATIONSHIPS","Practitioner hands positioned on patient's head/neck","1","true"
"RELATIONSHIPS","Practitioner hands positioned over patient skin","1","true"
"RELATIONSHIPS","Practitioner hands positioned over patient's face","1","true"
"RELATIONSHIPS","Practitioner in close physical proximity to reclined woman","1","true"
"RELATIONSHIPS","Practitioner in direct physical contact with patient","1","true"
"RELATIONSHIPS","Practitioner in direct physical contact with subject's face/neck","1","true"
"RELATIONSHIPS","Practitioner interacting directly with client's body","1","true"
"RELATIONSHIPS","Practitioner interacting directly with client's body using device","1","true"
"RELATIONSHIPS","Practitioner interacting directly with client's face and hair","1","true"
"RELATIONSHIPS","Practitioner interacting directly with patient's face and head","1","true"
"RELATIONSHIPS","Practitioner interacting directly with reclining subject","1","true"
"RELATIONSHIPS","Practitioner interacting directly with reclining woman; staff member observing nearby","1","true"
"RELATIONSHIPS","Practitioner interacting directly with seated person's head","1","true"
"RELATIONSHIPS","Practitioner interacting directly with seated person's neck/shoulder","1","true"
"RELATIONSHIPS","Practitioner interacting directly with seated subject","1","true"
"RELATIONSHIPS","Practitioner interacting with client during facial application","1","true"
"RELATIONSHIPS","Practitioner interacting with reclining patient","1","true"
"RELATIONSHIPS","Practitioner interacting with seated person's neck/back","1","true"
"RELATIONSHIPS","Practitioner is actively treating the reclined patient in a hands-on manner","1","true"
"RELATIONSHIPS","Practitioner is actively treating the reclining client","1","true"
"RELATIONSHIPS","Practitioner leaning over and attending to client","1","true"
"RELATIONSHIPS","Practitioner leaning over and stabilizing patient","1","true"
"RELATIONSHIPS","Practitioner leaning over and working directly on the client","1","true"
"RELATIONSHIPS","Practitioner leaning over client in a caregiving/service interaction","1","true"
"RELATIONSHIPS","Practitioner leaning over patient in a caregiver-patient interaction","1","true"
"RELATIONSHIPS","Practitioner leaning over reclining patient performing close facial work","1","true"
"RELATIONSHIPS","Practitioner operates device on reclined subject","1","true"
"RELATIONSHIPS","Practitioner performing a close hands-on action toward the client","1","true"
"RELATIONSHIPS","Practitioner performing a hands-on activity directly on the reclined person","1","true"
"RELATIONSHIPS","Practitioner performing action on reclined patient","1","true"
"RELATIONSHIPS","Practitioner performing action on seated client","1","true"
"RELATIONSHIPS","Practitioner performing action on seated person's head","1","true"
"RELATIONSHIPS","Practitioner performing an action on the client","1","true"
"RELATIONSHIPS","Practitioner performing close hands-on contact with client","1","true"
"RELATIONSHIPS","Practitioner performing close-contact work on reclined patient","1","true"
"RELATIONSHIPS","Practitioner performing hands-on action on client","1","true"
"RELATIONSHIPS","Practitioner performing hands-on activity on the patient","1","true"
"RELATIONSHIPS","Practitioner performing hands-on application to patient","1","true"
"RELATIONSHIPS","Practitioner performing hands-on application to patient's face","1","true"
"RELATIONSHIPS","Practitioner performing hands-on contact with patient","1","true"
"RELATIONSHIPS","Practitioner performing hands-on service on client","1","true"
"RELATIONSHIPS","Practitioner performing hands-on task on patient","1","true"
"RELATIONSHIPS","Practitioner performing hands-on work on reclined patient","1","true"
"RELATIONSHIPS","Practitioner performing hands-on work on reclined person","1","true"
